SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_154.csv,  1,  670,  60150,  145287,  573080,  2821,  4.052822,  18.125000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_155.csv,  0,  860,  13968,  32052,  119589,  1147,  0.749936,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_156.csv,  1,  1130,  70556,  166645,  679839,  3175,  6.648893,  22.125000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_157.csv,  0,  1210,  43529,  105924,  444537,  2922,  2.775207,  20.750000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_158.csv,  1,  870,  74807,  174648,  694405,  3064,  3.649806,  20.375000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_159.csv,  1,  1670,  65447,  140613,  509267,  1438,  7.074125,  14.500000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_16.csv,  0,  1570,  30553,  72646,  290600,  1791,  2.539366,  15.453125,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_160.csv,  1,  890,  36214,  83158,  297699,  949,  1.738603,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_161.csv,  1,  970,  44194,  98413,  369138,  1770,  2.397675,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_162.csv,  1,  1460,  54072,  119197,  440802,  2368,  4.051851,  18.875000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_163.csv,  1,  1170,  52807,  120520,  454443,  2314,  3.195996,  18.000000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_164.csv,  1,  1360,  116659,  262669,  1035256,  2704,  8.587720,  20.097656,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_165.csv,  1,  1410,  36337,  73355,  231778,  951,  1.864871,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_166.csv,  1,  390,  57351,  136831,  555456,  2473,  1.814293,  15.125000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_167.csv,  0,  1250,  5137,  10880,  36614,  707,  0.240304,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_168.csv,  1,  480,  46916,  111474,  439146,  2272,  1.726652,  14.496094,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_169.csv,  1,  710,  53428,  121425,  460650,  1815,  2.839027,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_17.csv,  1,  1640,  128072,  305259,  1202547,  2758,  10.704652,  23.125000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_170.csv,  0,  1940,  13652,  32074,  115672,  1150,  1.686204,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_171.csv,  1,  950,  37669,  85172,  311186,  1286,  2.125337,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_172.csv,  0,  2140,  25859,  62183,  249459,  1678,  3.694376,  16.503906,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_173.csv,  1,  760,  35511,  83653,  297354,  1271,  1.415573,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_174.csv,  1,  2130,  93301,  219091,  829710,  2998,  11.729267,  26.503906,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_175.csv,  1,  830,  90522,  219654,  868717,  2665,  6.385479,  18.375000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_176.csv,  1,  1010,  61212,  141230,  533912,  2089,  4.814306,  15.750000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_177.csv,  0,  1370,  43778,  111188,  468598,  2999,  5.576543,  22.613281,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_178.csv,  1,  1990,  96672,  223771,  840197,  1912,  10.264048,  17.925781,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_179.csv,  0,  2230,  19896,  47742,  187144,  1170,  2.085287,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_18.csv,  1,  940,  49392,  114234,  456332,  2567,  3.002302,  17.750000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_180.csv,  0,  790,  13798,  32635,  121183,  880,  0.704297,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_181.csv,  1,  1670,  82826,  180965,  647829,  2194,  7.919038,  18.722656,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_182.csv,  1,  1030,  56148,  118243,  425885,  1411,  3.406899,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_183.csv,  0,  670,  26759,  66283,  268386,  1961,  1.280536,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_184.csv,  0,  1150,  25951,  64832,  254352,  2396,  2.211939,  18.250000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_185.csv,  1,  1850,  121610,  284997,  1078986,  3476,  13.259026,  28.859375,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_186.csv,  1,  1160,  92962,  208161,  780921,  2848,  8.295561,  20.363281,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_187.csv,  1,  510,  35980,  81973,  307797,  1511,  2.112018,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_188.csv,  0,  1480,  23757,  58483,  227636,  1567,  2.401323,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_189.csv,  1,  1470,  58452,  126946,  469548,  1585,  3.946163,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_19.csv,  0,  770,  15868,  39052,  147786,  1162,  1.004921,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_190.csv,  1,  910,  104707,  250863,  985720,  2810,  6.151125,  19.378906,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_191.csv,  1,  770,  38711,  84633,  295218,  1130,  1.700223,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_192.csv,  1,  1030,  75835,  171189,  659862,  2901,  4.052700,  20.000000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_193.csv,  0,  1570,  14407,  33662,  125469,  833,  1.023459,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_194.csv,  1,  1540,  115004,  254360,  897386,  2401,  8.646285,  19.871094,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_195.csv,  1,  1390,  98189,  234958,  895489,  3054,  7.805703,  23.726562,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_196.csv,  1,  560,  19476,  42532,  147684,  1011,  0.679443,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_197.csv,  0,  730,  33548,  83486,  348191,  1974,  2.040612,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_198.csv,  0,  2140,  15683,  37483,  137465,  1077,  2.342393,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_199.csv,  1,  770,  63502,  147655,  576051,  2825,  3.130611,  18.500000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_2.csv,  1,  990,  24397,  52416,  183514,  1132,  1.123110,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_20.csv,  1,  670,  48698,  112907,  443307,  2257,  3.404849,  14.875000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_200.csv,  1,  850,  113769,  274364,  1094825,  3046,  7.698901,  20.511719,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_21.csv,  0,  1420,  19125,  46767,  178231,  1775,  1.730995,  15.750000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_22.csv,  1,  1510,  97427,  227896,  887201,  2742,  9.918961,  21.371094,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_23.csv,  1,  1390,  25413,  51758,  171624,  601,  1.796250,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_24.csv,  0,  2110,  16605,  39349,  153177,  1257,  2.165394,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_25.csv,  1,  1510,  118784,  270419,  1068272,  2991,  11.217125,  22.246094,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_26.csv,  1,  1570,  98724,  222551,  848936,  2631,  9.299533,  21.082031,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_27.csv,  1,  610,  54876,  124573,  446546,  1927,  3.027822,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_28.csv,  1,  950,  84316,  195333,  761259,  2173,  5.322226,  15.875000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_29.csv,  0,  940,  6394,  15334,  53105,  557,  0.377287,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_3.csv,  1,  1220,  43168,  94772,  334112,  1361,  2.986422,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_30.csv,  1,  1310,  107604,  249942,  986939,  3820,  10.672200,  27.000000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_31.csv,  0,  2370,  34795,  85396,  345756,  2079,  6.899397,  21.125000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_32.csv,  1,  1670,  71939,  162376,  615712,  2489,  6.420372,  21.125000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_33.csv,  1,  1640,  60578,  133788,  486764,  1736,  4.789463,  15.750000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_34.csv,  0,  2470,  7562,  17728,  62047,  511,  1.235496,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_35.csv,  0,  1610,  18669,  45102,  181195,  1385,  1.896327,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_36.csv,  1,  440,  20528,  44792,  162740,  964,  0.785382,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_37.csv,  1,  1250,  76927,  175925,  655905,  2502,  7.103292,  19.250000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_38.csv,  1,  1120,  53363,  129590,  510776,  2562,  4.280469,  19.597656,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_39.csv,  1,  1030,  36789,  82059,  302821,  1481,  2.778774,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_4.csv,  1,  820,  48036,  117890,  462113,  2212,  3.346643,  15.871094,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_40.csv,  0,  1430,  37686,  92728,  387300,  2425,  2.928920,  19.000000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_41.csv,  0,  2020,  54119,  142850,  608458,  4005,  7.472914,  33.574219,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_42.csv,  1,  610,  14269,  29423,  93183,  443,  0.368002,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_43.csv,  1,  2290,  91579,  197496,  711461,  2496,  10.872344,  23.210938,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_44.csv,  1,  730,  57334,  138467,  552026,  2481,  3.529958,  17.230469,  0,  4
